"","user_id","signup_date","platform","acquisition_channel","play_score","retention_score","spend_score","level","play_time_min","login_prob","purcahse_prob","login_flag","n_sessions","session_id","session_nm","day_since_signup","session_hour","session_minute","session_start","session_date","session_play_time","total_play_time","session_day_offset","session_num"
"4427","U03037",2026-04-04,"android","event",-1.52609556602701,1.08645984550216,1.98750654615695,11,18,0.995411067988127,0.91182401703416,1,1,"S004427",1,-18553,10,54,2026-04-04 10:54:00,2026-04-04,18,18,0,1
"4428","U03038",2026-04-26,"android","ad",0.0919421925146492,-2.39805528950261,0.665362758052517,1,46,0.997425035254354,0.988923001582952,1,1,"S004428",1,-18575,20,57,2026-04-26 20:57:00,2026-04-26,46,46,0,1
"4429","U03039",2026-04-06,"ios","ad",-0.693554688334466,0.635233636975429,1.49890054362998,7,17,0.952874974841668,0.872213088868741,1,1,"S004429",1,-18555,23,35,2026-04-06 23:35:00,2026-04-06,17,17,0,1
"4430","U03040",2026-04-10,"ios","ad",0.135119704474434,-0.347141261863495,-0.404380419760233,20,29,0.998813365963045,0.662239367602984,1,1,"S004430",1,-18559,21,49,2026-04-10 21:49:00,2026-04-10,29,29,0,1
"4431","U03041",2026-04-23,"ios","organic",0.801827525465392,0.232802919877125,-1.03470391563935,6,48,0.998591254440955,0.977816055363787,1,2,"S004432",2,-18572,15,21,2026-04-23 15:21:00,2026-04-23,21,48,0,1
"4432","U03041",2026-04-23,"ios","organic",0.801827525465392,0.232802919877125,-1.03470391563935,6,48,0.998591254440955,0.977816055363787,1,2,"S004431",1,-18572,15,22,2026-04-23 15:22:00,2026-04-23,27,48,0,2
"4433","U03042",2026-04-12,"android","organic",0.970856511555726,-0.763137433883788,1.72593468920131,15,26,0.999676801996644,0.994619967409839,1,2,"S004434",2,-18561,16,3,2026-04-12 16:03:00,2026-04-12,9,26,0,1
"4434","U03042",2026-04-12,"android","organic",0.970856511555726,-0.763137433883788,1.72593468920131,15,26,0.999676801996644,0.994619967409839,1,2,"S004433",1,-18561,19,9,2026-04-12 19:09:00,2026-04-12,17,26,0,2
"4435","U03043",2026-04-20,"android","organic",1.09401265907161,0.118936949827552,1.51670010420043,11,30,0.999810333554179,0.896122672787065,1,2,"S004435",1,-18569,18,24,2026-04-20 18:24:00,2026-04-20,26,30,0,1
"4436","U03043",2026-04-20,"android","organic",1.09401265907161,0.118936949827552,1.51670010420043,11,30,0.999810333554179,0.896122672787065,1,2,"S004436",2,-18569,19,30,2026-04-20 19:30:00,2026-04-20,4,30,0,2
"4437","U03044",2026-04-21,"android","ad",-0.928928740060757,-0.493389666633515,1.9444840388363,4,24,0.999927346129129,0.434471468054702,1,1,"S004437",1,-18570,23,43,2026-04-21 23:43:00,2026-04-21,24,24,0,1
"4438","U03045",2026-04-24,"android","organic",-2.09552711014519,1.35088591977293,0.799545196700069,0,5,0.999222991125268,0.999480715287899,1,1,"S004438",1,-18573,21,43,2026-04-24 21:43:00,2026-04-24,5,5,0,1
"4439","U03046",2026-04-27,"ios","organic",0.662746053748273,-0.591533160520148,0.480562200690393,2,45,0.985954300777404,0.998612849744759,1,1,"S004439",1,-18576,12,6,2026-04-27 12:06:00,2026-04-27,45,45,0,1
"4440","U03047",2026-03-29,"android","organic",0.0850255522410863,-1.76173441742381,0.320175096586115,35,27,0.998155430105644,0.99913460852277,1,2,"S004441",2,-18547,10,30,2026-03-29 10:30:00,2026-03-29,24,27,0,1
"4441","U03047",2026-03-29,"android","organic",0.0850255522410863,-1.76173441742381,0.320175096586115,35,27,0.998155430105644,0.99913460852277,1,2,"S004440",1,-18547,20,53,2026-03-29 20:53:00,2026-03-29,3,27,0,2
"4442","U03048",2026-04-10,"android","ad",-0.126815197242889,-0.258766230323236,-2.73487602595552,14,18,0.954437977409685,0.997887362003224,1,1,"S004442",1,-18559,10,49,2026-04-10 10:49:00,2026-04-10,18,18,0,1
"4443","U03049",2026-03-29,"ios","organic",-1.10668770022843,-0.1585371608561,0.254796620951097,31,21,0.996093703025218,0.969757394114605,1,1,"S004443",1,-18547,13,36,2026-03-29 13:36:00,2026-03-29,21,21,0,1
"4444","U03050",2026-04-21,"android","ad",-0.876009807134864,-0.611606433907842,0.758386402822066,3,12,0.99997064930103,0.99329538775808,1,3,"S004446",3,-18570,10,20,2026-04-21 10:20:00,2026-04-21,3,12,0,1
"4445","U03050",2026-04-21,"android","ad",-0.876009807134864,-0.611606433907842,0.758386402822066,3,12,0.99997064930103,0.99329538775808,1,3,"S004444",1,-18570,10,21,2026-04-21 10:21:00,2026-04-21,3,12,0,2
"4446","U03050",2026-04-21,"android","ad",-0.876009807134864,-0.611606433907842,0.758386402822066,3,12,0.99997064930103,0.99329538775808,1,3,"S004445",2,-18570,16,55,2026-04-21 16:55:00,2026-04-21,8,12,0,3
"4447","U03051",2026-04-13,"android","referral",0.900131265716596,1.86301425038184,-1.27439696344736,18,36,0.99918261237679,0.980804373960025,1,1,"S004447",1,-18562,20,21,2026-04-13 20:21:00,2026-04-13,36,36,0,1
"4448","U03052",2026-03-28,"android","organic",0.429835697698126,0.496195230795922,0.822350630736755,32,38,0.999966723396295,0.999436919851974,1,1,"S004448",1,-18546,15,20,2026-03-28 15:20:00,2026-03-28,38,38,0,1
"4449","U03053",2026-04-25,"ios","organic",-1.23357097455991,-1.05201646660542,-0.67843894200068,0,8,0.9998008088975,0.0728681169642782,1,1,"S004449",1,-18574,10,38,2026-04-25 10:38:00,2026-04-25,8,8,0,1
"4450","U03054",2026-04-18,"ios","organic",0.0542231678861735,0.601176445059403,2.15123197839572,6,33,0.999829223816255,0.098467409822609,1,1,"S004450",1,-18567,22,32,2026-04-18 22:32:00,2026-04-18,33,33,0,1
"4451","U03055",2026-04-01,"android","referral",0.446289440529506,1.53788270694176,0.0468502140508122,14,51,0.997354607363717,0.113095213788916,1,2,"S004452",2,-18550,18,49,2026-04-01 18:49:00,2026-04-01,38,51,0,1
"4452","U03055",2026-04-01,"android","referral",0.446289440529506,1.53788270694176,0.0468502140508122,14,51,0.997354607363717,0.113095213788916,1,2,"S004451",1,-18550,21,34,2026-04-01 21:34:00,2026-04-01,13,51,0,2
"4453","U03056",2026-04-20,"android","organic",-0.696249521961443,0.417483566734892,1.0131681266647,6,8,0.912128832954648,0.999217658388762,1,1,"S004453",1,-18569,21,37,2026-04-20 21:37:00,2026-04-20,8,8,0,1
"4454","U03057",2026-04-06,"android","ad",0.116442240004784,0.447519050812672,0.407929332146357,21,37,0.999946164205719,0.979900727262655,1,3,"S004454",1,-18555,10,18,2026-04-06 10:18:00,2026-04-06,12,37,0,1
"4455","U03057",2026-04-06,"android","ad",0.116442240004784,0.447519050812672,0.407929332146357,21,37,0.999946164205719,0.979900727262655,1,3,"S004456",3,-18555,11,18,2026-04-06 11:18:00,2026-04-06,11,37,0,2
"4456","U03057",2026-04-06,"android","ad",0.116442240004784,0.447519050812672,0.407929332146357,21,37,0.999946164205719,0.979900727262655,1,3,"S004455",2,-18555,12,22,2026-04-06 12:22:00,2026-04-06,14,37,0,3
"4457","U03058",2026-04-08,"android","organic",-0.305734258012201,-0.0263186373519688,0.594024320934754,7,26,0.999241104034518,0.190469214099901,1,2,"S004457",1,-18557,13,4,2026-04-08 13:04:00,2026-04-08,13,26,0,1
"4458","U03058",2026-04-08,"android","organic",-0.305734258012201,-0.0263186373519688,0.594024320934754,7,26,0.999241104034518,0.190469214099901,1,2,"S004458",2,-18557,13,31,2026-04-08 13:31:00,2026-04-08,13,26,0,2
"4459","U03059",2026-04-17,"ios","organic",0.893612246825291,1.54339270397247,0.187341769930472,14,51,0.999416986921681,0.551812955106952,1,3,"S004460",2,-18566,10,17,2026-04-17 10:17:00,2026-04-17,9,51,0,1
"4460","U03059",2026-04-17,"ios","organic",0.893612246825291,1.54339270397247,0.187341769930472,14,51,0.999416986921681,0.551812955106952,1,3,"S004461",3,-18566,10,49,2026-04-17 10:49:00,2026-04-17,13,51,0,2
"4461","U03059",2026-04-17,"ios","organic",0.893612246825291,1.54339270397247,0.187341769930472,14,51,0.999416986921681,0.551812955106952,1,3,"S004459",1,-18566,16,55,2026-04-17 16:55:00,2026-04-17,30,51,0,3
"4462","U03060",2026-04-18,"ios","event",-1.40314661911059,-0.277541829713813,1.04042865232154,0,18,0.99948693178975,0.991928878578101,1,1,"S004462",1,-18567,10,29,2026-04-18 10:29:00,2026-04-18,18,18,0,1
"4463","U03061",2026-04-03,"ios","event",2.31145889541112,0.663339230360784,-0.86903218205419,35,61,0.775628716525215,0.952931779324805,1,1,"S004463",1,-18552,18,8,2026-04-03 18:08:00,2026-04-03,61,61,0,1
"4464","U03062",2026-04-02,"android","organic",0.303701702158009,-0.202644594776304,1.23334089431326,9,41,0.999958958739552,0.98750356512528,1,1,"S004464",1,-18551,19,35,2026-04-02 19:35:00,2026-04-02,41,41,0,1
"4465","U03063",2026-04-20,"ios","organic",-1.22708536283856,-0.445101223751426,-0.306898773222054,2,20,0.999925860589484,0.997049401467534,1,1,"S004465",1,-18569,17,48,2026-04-20 17:48:00,2026-04-20,20,20,0,1
"4466","U03064",2026-04-01,"android","ad",1.59328208241157,-0.0842899811009337,0.728992181484224,30,60,0.999988614513048,0.833859094625685,1,1,"S004466",1,-18550,10,12,2026-04-01 10:12:00,2026-04-01,60,60,0,1
"4467","U03065",2026-04-23,"android","event",-0.412086584422141,-0.425462565956975,0.680957294635549,2,24,0.9995979667467,0.99851764961412,1,1,"S004467",1,-18572,9,8,2026-04-23 09:08:00,2026-04-23,24,24,0,1
"4468","U03066",2026-04-23,"android","ad",0.224284064208621,1.94566609333026,1.6905560712994,5,34,0.929834348869837,0.968460428844597,1,1,"S004468",1,-18572,13,33,2026-04-23 13:33:00,2026-04-23,34,34,0,1
"4469","U03068",2026-04-01,"ios","referral",-0.207216778402055,-1.19393669451063,1.38765390360933,9,42,0.999945048443752,0.215317202472967,1,1,"S004469",1,-18550,9,42,2026-04-01 09:42:00,2026-04-01,42,42,0,1
"4470","U03069",2026-04-08,"android","ad",-1.29033784279578,-0.947374912505095,-0.280532379397733,7,8,0.999989480668342,0.998450886859205,1,3,"S004471",2,-18557,12,56,2026-04-08 12:56:00,2026-04-08,3,9,0,1
"4471","U03069",2026-04-08,"android","ad",-1.29033784279578,-0.947374912505095,-0.280532379397733,7,8,0.999989480668342,0.998450886859205,1,3,"S004472",3,-18557,18,48,2026-04-08 18:48:00,2026-04-08,4,9,0,2
"4472","U03069",2026-04-08,"android","ad",-1.29033784279578,-0.947374912505095,-0.280532379397733,7,8,0.999989480668342,0.998450886859205,1,3,"S004470",1,-18557,21,7,2026-04-08 21:07:00,2026-04-08,4,9,0,3
"4473","U03070",2026-03-29,"android","organic",-0.840168156048712,0.218952591863403,0.677038774644993,18,35,0.999933041893204,0.999198476699941,1,1,"S004473",1,-18547,9,55,2026-03-29 09:55:00,2026-03-29,35,35,0,1
"4474","U03071",2026-04-14,"android","organic",-0.458151429764046,-0.13988895737425,-0.991676254744944,5,29,0.99995829251879,0.0762398866703045,1,3,"S004476",3,-18563,20,19,2026-04-14 20:19:00,2026-04-14,5,29,0,1
"4475","U03071",2026-04-14,"android","organic",-0.458151429764046,-0.13988895737425,-0.991676254744944,5,29,0.99995829251879,0.0762398866703045,1,3,"S004474",1,-18563,21,23,2026-04-14 21:23:00,2026-04-14,8,29,0,2
"4476","U03071",2026-04-14,"android","organic",-0.458151429764046,-0.13988895737425,-0.991676254744944,5,29,0.99995829251879,0.0762398866703045,1,3,"S004475",2,-18563,23,31,2026-04-14 23:31:00,2026-04-14,16,29,0,3
"4477","U03072",2026-04-02,"android","referral",1.72660294075078,-2.44305298382021,2.77085903894728,16,67,0.997608320121786,0.299404910079144,1,1,"S004477",1,-18551,16,1,2026-04-02 16:01:00,2026-04-02,67,67,0,1
"4478","U03073",2026-04-06,"android","referral",0.298851391680991,0.196254209579876,1.13564587909325,8,30,0.999990410189473,0.991466366870623,1,2,"S004479",2,-18555,17,52,2026-04-06 17:52:00,2026-04-06,21,30,0,1
"4479","U03073",2026-04-06,"android","referral",0.298851391680991,0.196254209579876,1.13564587909325,8,30,0.999990410189473,0.991466366870623,1,2,"S004478",1,-18555,22,24,2026-04-06 22:24:00,2026-04-06,9,30,0,2
"4480","U03074",2026-04-05,"android","ad",-0.359654357991806,-0.411887396922821,1.21466968409722,11,22,0.99257957571924,0.27689183235926,1,1,"S004480",1,-18554,11,50,2026-04-05 11:50:00,2026-04-05,22,22,0,1
"4481","U03075",2026-04-26,"ios","organic",0.000717939476345243,-0.344070609393429,-2.13594441839107,1,38,0.997998428285596,0.7058159457785,1,1,"S004481",1,-18575,20,22,2026-04-26 20:22:00,2026-04-26,38,38,0,1
"4482","U03077",2026-04-05,"ios","organic",0.451042166847007,-1.30930225086181,0.0574383964029043,10,27,0.965417891806582,0.496593729984788,1,1,"S004482",1,-18554,18,23,2026-04-05 18:23:00,2026-04-05,27,27,0,1
"4483","U03078",2026-03-29,"android","organic",-0.69154914289749,-1.94476426076964,-0.461169759351781,12,26,0.999949182781769,0.999512262746628,1,1,"S004483",1,-18547,20,47,2026-03-29 20:47:00,2026-03-29,26,26,0,1
"4484","U03079",2026-04-23,"android","ad",-0.349674407761835,0.209542818395759,0.45363789697652,1,29,0.999692357280585,0.997845331424993,1,1,"S004484",1,-18572,10,22,2026-04-23 10:22:00,2026-04-23,29,29,0,1
"4485","U03080",2026-03-31,"android","organic",0.336920066961176,-1.03359732998291,2.11819591813216,15,44,0.999982915953098,0.366619363921246,1,1,"S004485",1,-18549,22,15,2026-03-31 22:15:00,2026-03-31,44,44,0,1
"4486","U03081",2026-04-11,"android","organic",-0.671764284463754,1.16442819738927,1.1982178578157,3,25,0.83385208842432,0.993156037075881,1,1,"S004486",1,-18560,9,13,2026-04-11 09:13:00,2026-04-11,25,25,0,1
"4487","U03082",2026-04-20,"android","referral",-0.40734066813435,1.01577649823382,0.992021435958872,1,39,0.999981813364781,0.998365194700935,1,1,"S004487",1,-18569,9,17,2026-04-20 09:17:00,2026-04-20,39,39,0,1
"4488","U03083",2026-03-29,"android","referral",0.142926921560187,1.06099391506682,0.277487588238778,19,34,0.995234571283774,0.975494362054574,1,2,"S004488",1,-18547,10,37,2026-03-29 10:37:00,2026-03-29,27,34,0,1
"4489","U03083",2026-03-29,"android","referral",0.142926921560187,1.06099391506682,0.277487588238778,19,34,0.995234571283774,0.975494362054574,1,2,"S004489",2,-18547,14,55,2026-03-29 14:55:00,2026-03-29,7,34,0,2
"4490","U03084",2026-04-02,"ios","event",-0.266918859586629,-0.936947986706102,-1.14360826712588,10,40,0.999873179012463,0.915849256404094,1,1,"S004490",1,-18551,19,43,2026-04-02 19:43:00,2026-04-02,40,40,0,1
"4491","U03085",2026-04-25,"android","organic",-0.478151426493134,-0.418449698497643,-1.40471256390386,1,37,0.999981586497999,0.962333907196857,1,2,"S004492",2,-18574,18,49,2026-04-25 18:49:00,2026-04-25,11,37,0,1
"4492","U03085",2026-04-25,"android","organic",-0.478151426493134,-0.418449698497643,-1.40471256390386,1,37,0.999981586497999,0.962333907196857,1,2,"S004491",1,-18574,21,42,2026-04-25 21:42:00,2026-04-25,26,37,0,2
"4493","U03086",2026-04-04,"android","event",-0.964178895039847,0.672954041351882,0.852733760735678,12,12,0.909552462849523,0.558362009273006,1,1,"S004493",1,-18553,23,56,2026-04-04 23:56:00,2026-04-04,12,12,0,1
"4494","U03087",2026-04-18,"android","organic",1.46242500839908,1.42585815202971,0.945423878862003,12,42,0.999416584721394,0.872964294724472,1,1,"S004494",1,-18567,8,6,2026-04-18 08:06:00,2026-04-18,42,42,0,1
"4495","U03088",2026-04-27,"android","organic",0.311274395793685,0.796034877605236,-0.971106952058053,1,26,0.994752805034102,0.411078266334124,1,1,"S004495",1,-18576,11,21,2026-04-27 11:21:00,2026-04-27,26,26,0,1
"4496","U03089",2026-04-19,"android","event",-0.794144564356841,1.63402727721832,-0.0594042714221584,1,33,0.971996990937582,0.999716977653388,1,2,"S004497",2,-18568,8,11,2026-04-19 08:11:00,2026-04-19,18,33,0,1
"4497","U03089",2026-04-19,"android","event",-0.794144564356841,1.63402727721832,-0.0594042714221584,1,33,0.971996990937582,0.999716977653388,1,2,"S004496",1,-18568,11,50,2026-04-19 11:50:00,2026-04-19,15,33,0,2
"4498","U03090",2026-03-28,"ios","organic",-0.0825187458968114,1.49042376074152,1.96445788732826,26,30,0.999968783840803,0.500306874265131,1,2,"S004499",2,-18546,9,31,2026-03-28 09:31:00,2026-03-28,18,30,0,1
"4499","U03090",2026-03-28,"ios","organic",-0.0825187458968114,1.49042376074152,1.96445788732826,26,30,0.999968783840803,0.500306874265131,1,2,"S004498",1,-18546,14,56,2026-03-28 14:56:00,2026-03-28,12,30,0,2
"4500","U03091",2026-03-29,"android","event",-0.896752727987031,-1.41965620791057,0.619027325534424,6,19,0.998472947583685,0.991171639646885,1,1,"S004500",1,-18547,19,46,2026-03-29 19:46:00,2026-03-29,19,19,0,1
"4501","U03092",2026-04-19,"android","referral",-2.55883436801488,1.63500736394627,0.865159373647171,0,8,0.999979618723418,0.984600766020328,1,1,"S004501",1,-18568,21,14,2026-04-19 21:14:00,2026-04-19,8,8,0,1
"4502","U03093",2026-03-31,"ios","organic",0.897341229433113,0.946796719830819,0.657859906342214,12,27,0.991247664193849,0.998646406007609,1,1,"S004502",1,-18549,16,25,2026-03-31 16:25:00,2026-03-31,27,27,0,1
"4503","U03094",2026-04-08,"ios","event",-1.02333129490695,-1.56087086863953,-0.534710762249696,8,16,0.999990694758934,0.999199924316905,1,1,"S004503",1,-18557,14,35,2026-04-08 14:35:00,2026-04-08,16,16,0,1
"4504","U03095",2026-04-06,"android","ad",0.522957998977999,0.193706037083241,0.0133394986122969,20,31,0.917078866193289,0.943244996931051,1,3,"S004505",2,-18555,9,16,2026-04-06 09:16:00,2026-04-06,3,31,0,1
"4505","U03095",2026-04-06,"android","ad",0.522957998977999,0.193706037083241,0.0133394986122969,20,31,0.917078866193289,0.943244996931051,1,3,"S004506",3,-18555,9,37,2026-04-06 09:37:00,2026-04-06,14,31,0,2
"4506","U03095",2026-04-06,"android","ad",0.522957998977999,0.193706037083241,0.0133394986122969,20,31,0.917078866193289,0.943244996931051,1,3,"S004504",1,-18555,13,16,2026-04-06 13:16:00,2026-04-06,16,31,0,3
"4507","U03096",2026-04-05,"ios","ad",0.00646689563500241,1.47100002434211,1.50819686756202,18,33,0.999878904508107,0.972036634314149,1,1,"S004507",1,-18554,10,6,2026-04-05 10:06:00,2026-04-05,33,33,0,1
"4508","U03097",2026-04-14,"android","ad",0.174346628764733,-1.42115850882572,0.354410402961278,7,37,0.994576950986473,0.999800505657835,1,2,"S004508",1,-18563,13,30,2026-04-14 13:30:00,2026-04-14,5,37,0,1
"4509","U03097",2026-04-14,"android","ad",0.174346628764733,-1.42115850882572,0.354410402961278,7,37,0.994576950986473,0.999800505657835,1,2,"S004509",2,-18563,22,27,2026-04-14 22:27:00,2026-04-14,32,37,0,2
"4510","U03098",2026-03-29,"android","organic",0.798996843378279,0.520928327104805,1.85013951922266,16,33,0.995487793990629,0.902680887638487,1,1,"S004510",1,-18547,17,28,2026-03-29 17:28:00,2026-03-29,33,33,0,1
"4511","U03099",2026-03-30,"android","organic",0.545086806057151,0.978443375641175,-1.59136067990555,24,31,0.986123593606924,0.702547050653036,1,3,"S004512",2,-18548,11,58,2026-03-30 11:58:00,2026-03-30,7,31,0,1
"4512","U03099",2026-03-30,"android","organic",0.545086806057151,0.978443375641175,-1.59136067990555,24,31,0.986123593606924,0.702547050653036,1,3,"S004513",3,-18548,16,9,2026-03-30 16:09:00,2026-03-30,9,31,0,2
"4513","U03099",2026-03-30,"android","organic",0.545086806057151,0.978443375641175,-1.59136067990555,24,31,0.986123593606924,0.702547050653036,1,3,"S004511",1,-18548,21,33,2026-03-30 21:33:00,2026-03-30,15,31,0,3
"4514","U03100",2026-04-19,"android","referral",-0.0506324836848248,1.99241190275634,-0.320526335810712,8,24,0.977745887666746,0.999468206283224,1,1,"S004514",1,-18568,9,47,2026-04-19 09:47:00,2026-04-19,24,24,0,1
"4515","U03101",2026-04-11,"android","ad",0.316729886716809,0.810041042772395,0.658594408443194,12,33,0.999987832696743,0.651846654653421,1,2,"S004516",2,-18560,15,6,2026-04-11 15:06:00,2026-04-11,8,33,0,1
"4516","U03101",2026-04-11,"android","ad",0.316729886716809,0.810041042772395,0.658594408443194,12,33,0.999987832696743,0.651846654653421,1,2,"S004515",1,-18560,21,5,2026-04-11 21:05:00,2026-04-11,25,33,0,2
"4517","U03102",2026-03-30,"ios","organic",1.78874069320352,0.850022797976415,0.972862720858429,20,40,0.998200644524092,0.146293448814195,1,3,"S004519",3,-18548,8,35,2026-03-30 08:35:00,2026-03-30,6,40,0,1
"4518","U03102",2026-03-30,"ios","organic",1.78874069320352,0.850022797976415,0.972862720858429,20,40,0.998200644524092,0.146293448814195,1,3,"S004517",1,-18548,8,44,2026-03-30 08:44:00,2026-03-30,20,40,0,2
"4519","U03102",2026-03-30,"ios","organic",1.78874069320352,0.850022797976415,0.972862720858429,20,40,0.998200644524092,0.146293448814195,1,3,"S004518",2,-18548,21,17,2026-03-30 21:17:00,2026-03-30,14,40,0,3
